"","id","Idescat_code","municipality_name","year","group","group_threat","treat_ever","water_use","water_price","population","shr_left_2011","shr_left_2015","shr_left_2016","shr_14oryounger_2013","shr_65orolder_2013","shr_14oryounger_2016","shr_65orolder_2016","shr_tertiaryedu_2021","shared_basins","index_hydrological_drought"
"6567",863,"172076","VALL D'EN BAS, LA",2023,0,NA,0,37.5653131885427,0.953,3177,0.305555555555556,0.482964734010759,0.549081697276757,0.160390047074647,0.195359784801614,0.167281260476031,0.192423734495474,39.5,0,0.730043541364296
"6569",863,"172076","VALL D'EN BAS, LA",2022,0,NA,0,40.1046770601336,0.953,3143,0.305555555555556,0.482964734010759,0.549081697276757,0.160390047074647,0.195359784801614,0.167281260476031,0.192423734495474,39.5,0,0.730043541364296
"6570",863,"172076","VALL D'EN BAS, LA",2020,0,NA,0,40.8968638861946,0.953,3093,0.305555555555556,0.482964734010759,0.549081697276757,0.160390047074647,0.195359784801614,0.167281260476031,0.192423734495474,39.5,0,0.730043541364296
"6571",863,"172076","VALL D'EN BAS, LA",2018,0,NA,0,40.9075602509079,0.741,3029,0.305555555555556,0.482964734010759,0.549081697276757,0.160390047074647,0.195359784801614,0.167281260476031,0.192423734495474,39.5,0,0.730043541364296
"6573",863,"172076","VALL D'EN BAS, LA",2017,0,NA,0,41.8803843605036,0.89,3018,0.305555555555556,0.482964734010759,0.549081697276757,0.160390047074647,0.195359784801614,0.167281260476031,0.192423734495474,39.5,0,0.730043541364296
"6574",863,"172076","VALL D'EN BAS, LA",2019,0,NA,0,41.7659505208333,0.741,3072,0.305555555555556,0.482964734010759,0.549081697276757,0.160390047074647,0.195359784801614,0.167281260476031,0.192423734495474,39.5,0,0.730043541364296
"6575",863,"172076","VALL D'EN BAS, LA",2021,0,NA,0,41.0786516853933,0.953,3115,0.305555555555556,0.482964734010759,0.549081697276757,0.160390047074647,0.195359784801614,0.167281260476031,0.192423734495474,39.5,0,0.730043541364296
"6591",862,"172095","VALL-LLOBREGA",2018,0,NA,0,55.6458333333333,1.083,912,0.356371490280778,0.530398322851153,0.595890410958904,0.207692307692308,0.103296703296703,0.219088937093275,0.103036876355748,38.9,0,0.330014224751067
"6593",862,"172095","VALL-LLOBREGA",2024,0,NA,0,NA,1.083,912,0.356371490280778,0.530398322851153,0.595890410958904,0.207692307692308,0.103296703296703,0.219088937093275,0.103036876355748,38.9,0,0.330014224751067
"6594",862,"172095","VALL-LLOBREGA",2023,0,NA,0,60.3824485373781,1.083,923,0.356371490280778,0.530398322851153,0.595890410958904,0.207692307692308,0.103296703296703,0.219088937093275,0.103036876355748,38.9,0,0.330014224751067
"6596",862,"172095","VALL-LLOBREGA",2020,0,NA,0,62.9275362318841,1.083,897,0.356371490280778,0.530398322851153,0.595890410958904,0.207692307692308,0.103296703296703,0.219088937093275,0.103036876355748,38.9,0,0.330014224751067
"6597",862,"172095","VALL-LLOBREGA",2017,0,NA,0,57.5941558441558,1.083,924,0.356371490280778,0.530398322851153,0.595890410958904,0.207692307692308,0.103296703296703,0.219088937093275,0.103036876355748,38.9,0,0.330014224751067
"6598",862,"172095","VALL-LLOBREGA",2019,0,NA,0,65.9332591768632,1.083,899,0.356371490280778,0.530398322851153,0.595890410958904,0.207692307692308,0.103296703296703,0.219088937093275,0.103036876355748,38.9,0,0.330014224751067
"6602",862,"172095","VALL-LLOBREGA",2022,0,NA,0,61.804535637149,1.083,926,0.356371490280778,0.530398322851153,0.595890410958904,0.207692307692308,0.103296703296703,0.219088937093275,0.103036876355748,38.9,0,0.330014224751067
"6603",862,"172095","VALL-LLOBREGA",2021,0,NA,0,61.4204793028322,1.083,918,0.356371490280778,0.530398322851153,0.595890410958904,0.207692307692308,0.103296703296703,0.219088937093275,0.103036876355748,38.9,0,0.330014224751067
"6605",885,"172109","VENTALLO",2021,0,NA,0,61.8785557986871,1.673,914,0.292263610315186,0.465425531914894,0.487106017191977,0.16441717791411,0.193865030674847,0.15211970074813,0.21571072319202,36.7,0,0.904205607476635
